,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
609,2017-10-30,300033,59.2,56.11,59.2,55.6,55013,310993824.0,6.04,-5.9,-3.52,2.09
610,2017-10-31,300033,55.89,56.38,57.03,55.81,21268,119924280.0,2.17,0.48,0.27,0.81
611,2017-11-01,300033,56.4,56.49,57.68,56.05,22891,130064023.0,2.89,0.2,0.11,0.87
612,2017-11-02,300033,56.8,56.62,57.18,56.02,18576,105011314.0,2.05,0.23,0.13,0.7
613,2017-11-03,300033,56.8,55.76,56.82,55.13,20747,116140369.0,2.98,-1.52,-0.86,0.79
614,2017-11-06,300033,55.7,55.01,55.76,54.81,27889,153526989.0,1.7,-1.35,-0.75,1.06
615,2017-11-07,300033,54.99,55.68,55.8,54.75,34254,189735596.0,1.91,1.22,0.67,1.3
616,2017-11-08,300033,55.7,57.55,58.66,55.28,66146,378549792.0,6.07,3.36,1.87,2.51
617,2017-11-09,300033,56.85,56.3,57.67,55.9,50654,286584016.0,3.08,-2.17,-1.25,1.92
618,2017-11-10,300033,56.3,56.96,57.48,55.31,57733,325359264.0,3.85,1.17,0.66,2.19
619,2017-11-13,300033,56.94,56.94,57.4,56.31,49265,280555344.0,1.91,-0.04,-0.02,1.87
620,2017-11-14,300033,56.7,55.89,57.3,55.6,32921,184770905.0,2.99,-1.84,-1.05,1.25
621,2017-11-15,300033,55.8,55.35,56.16,55.22,25611,142616583.0,1.68,-0.97,-0.54,0.97
622,2017-11-16,300033,55.3,55.18,55.95,55.0,24687,136799438.0,1.72,-0.31,-0.17,0.94
623,2017-11-17,300033,55.1,53.5,55.49,51.8,53784,287395536.0,6.69,-3.04,-1.68,2.04
624,2017-11-20,300033,53.28,52.02,53.28,51.0,39454,204481687.0,4.26,-2.77,-1.48,1.5
625,2017-11-21,300033,52.0,53.25,54.2,51.55,53913,287347904.0,5.09,2.36,1.23,2.05
626,2017-11-22,300033,52.9,52.68,53.54,52.2,38530,203126979.0,2.52,-1.07,-0.57,1.46
627,2017-11-23,300033,52.6,50.94,52.6,50.48,38980,201572505.0,4.02,-3.3,-1.74,1.48
628,2017-11-24,300033,50.79,50.6,51.3,49.99,42288,213401845.0,2.57,-0.67,-0.34,1.6
629,2017-11-27,300033,50.3,50.26,50.96,50.13,27454,138932717.0,1.64,-0.67,-0.34,1.04
630,2017-11-28,300033,50.25,51.16,51.33,50.24,38694,196313081.0,2.17,1.79,0.9,1.47
631,2017-11-29,300033,51.03,50.69,51.16,49.66,46093,231325691.0,2.93,-0.92,-0.47,1.75
632,2017-11-30,300033,50.2,49.98,50.99,49.86,27710,139490216.0,2.23,-1.4,-0.71,1.05
633,2017-12-01,300033,49.95,51.5,51.72,49.81,53555,273946256.0,3.82,3.04,1.52,2.03
634,2017-12-04,300033,51.06,50.9,51.36,50.53,31866,162314645.0,1.61,-1.17,-0.6,1.21
635,2017-12-05,300033,50.8,49.69,51.12,49.34,37352,186724045.0,3.5,-2.38,-1.21,1.42
636,2017-12-06,300033,49.71,50.4,50.45,49.03,42836,213504433.0,2.86,1.43,0.71,1.62
637,2017-12-07,300033,49.97,50.09,50.83,49.73,34702,174352392.0,2.18,-0.62,-0.31,1.32
638,2017-12-08,300033,49.9,50.56,50.89,49.9,29404,148733061.0,1.98,0.94,0.47,1.12
639,2017-12-11,300033,50.78,51.62,52.2,50.75,62992,325036816.0,2.87,2.1,1.06,2.39
640,2017-12-12,300033,51.45,50.47,51.45,50.05,40336,204430978.0,2.71,-2.23,-1.15,1.53
641,2017-12-13,300033,50.45,50.51,50.59,50.04,17961,90430049.0,1.09,0.08,0.04,0.68
642,2017-12-14,300033,50.48,50.05,50.98,49.86,23427,117654161.0,2.22,-0.91,-0.46,0.89
643,2017-12-15,300033,49.9,50.04,50.63,49.88,25537,128332458.0,1.5,-0.02,-0.01,0.97
644,2017-12-18,300033,50.0,49.7,50.29,49.38,20537,102119116.0,1.82,-0.68,-0.34,0.78
645,2017-12-19,300033,49.77,50.9,51.49,49.77,57115,290781312.0,3.46,2.41,1.2,2.17
646,2017-12-20,300033,50.5,50.19,50.68,50.0,28595,143471916.0,1.34,-1.39,-0.71,1.08
647,2017-12-21,300033,50.0,50.72,51.1,49.88,31065,157596612.0,2.43,1.06,0.53,1.18
648,2017-12-22,300033,50.72,50.7,51.15,50.56,22274,113250638.0,1.16,-0.04,-0.02,0.84
649,2017-12-25,300033,50.5,49.98,50.83,49.8,26591,133062973.0,2.03,-1.42,-0.72,1.01
650,2017-12-26,300033,49.98,50.25,50.35,49.81,24556,122926172.0,1.08,0.54,0.27,0.93
651,2017-12-27,300033,50.24,49.82,50.3,49.79,21214,105953352.0,1.01,-0.86,-0.43,0.8
652,2017-12-28,300033,49.9,50.03,50.43,49.88,27593,138397527.0,1.1,0.42,0.21,1.05
653,2017-12-29,300033,50.17,49.98,50.29,49.48,24191,120691079.0,1.62,-0.1,-0.05,0.92
654,2018-01-02,300033,49.98,49.31,50.19,49.03,44714,220659352.0,2.32,-1.34,-0.67,1.7
655,2018-01-03,300033,49.39,50.09,50.24,49.2,51313,255782522.0,2.11,1.58,0.78,1.95
656,2018-01-04,300033,50.08,49.89,50.08,49.61,34713,172886661.0,0.94,-0.4,-0.2,1.32
657,2018-01-05,300033,49.88,51.24,51.82,49.83,104857,536584288.0,3.99,2.71,1.35,3.98
658,2018-01-08,300033,50.9,52.05,53.28,50.3,75434,389948352.0,5.82,1.58,0.81,2.86
659,2018-01-09,300033,51.9,51.36,51.9,51.14,39449,202798507.0,1.46,-1.33,-0.69,1.5
660,2018-01-10,300033,51.49,51.69,52.8,51.22,50724,263040148.0,3.08,0.64,0.33,1.92
661,2018-01-11,300033,51.58,53.58,54.09,50.9,101505,536212880.0,6.17,3.66,1.89,3.85
662,2018-01-12,300033,53.0,52.14,53.2,52.03,58482,307210480.0,2.18,-2.69,-1.44,2.22
663,2018-01-15,300033,51.75,49.9,51.91,49.5,63694,321853248.0,4.62,-4.3,-2.24,2.42
664,2018-01-16,300033,49.9,50.25,50.28,49.8,32071,160464337.0,0.96,0.7,0.35,1.22
665,2018-01-17,300033,50.26,51.74,53.1,50.02,86114,444491040.0,6.13,2.97,1.49,3.27
666,2018-01-18,300033,51.3,51.44,52.73,51.11,46357,240465140.0,3.13,-0.58,-0.3,1.76
667,2018-01-19,300033,51.5,52.87,53.86,51.4,115014,610027024.0,4.78,2.78,1.43,4.36
668,2018-01-22,300033,52.54,58.16,58.16,52.54,249364,1418679568.0,10.63,10.01,5.29,9.46
669,2018-01-23,300033,57.01,58.27,58.49,56.49,169623,976587488.0,3.44,0.19,0.11,6.43
670,2018-01-24,300033,58.56,62.13,64.0,58.2,289798,1774335104.0,9.95,6.62,3.86,10.99
671,2018-01-25,300033,61.0,60.46,63.9,60.38,221639,1373428608.0,5.67,-2.69,-1.67,8.41
672,2018-01-26,300033,60.63,60.89,61.98,60.0,104613,639211840.0,3.27,0.71,0.43,3.97
673,2018-01-29,300033,60.9,61.0,61.45,59.2,112451,680787152.0,3.7,0.18,0.11,4.27
674,2018-01-30,300033,60.99,60.68,62.22,59.9,89123,543329696.0,3.8,-0.52,-0.32,3.38
675,2018-01-31,300033,59.0,54.73,59.0,54.62,162327,914833920.0,7.22,-9.81,-5.95,6.16
676,2018-02-01,300033,55.44,55.01,56.33,53.64,127836,705543968.0,4.92,0.51,0.28,4.85
677,2018-02-02,300033,54.25,55.67,57.28,54.25,111324,623485712.0,5.51,1.2,0.66,4.22
678,2018-02-05,300033,54.0,54.81,55.6,53.86,76061,415856400.0,3.13,-1.54,-0.86,2.89
679,2018-02-06,300033,52.9,50.8,54.6,50.16,115095,606228176.0,8.1,-7.32,-4.01,4.37
680,2018-02-07,300033,52.32,52.42,53.95,50.5,111557,585247872.0,6.79,3.19,1.62,4.23
681,2018-02-08,300033,48.0,48.73,49.9,47.66,168471,817303904.0,4.27,-7.04,-3.69,6.39
682,2018-02-09,300033,47.64,45.55,47.64,44.71,143633,650557056.0,6.01,-6.53,-3.18,5.45
683,2018-02-12,300033,45.56,46.38,47.21,44.95,68079,314618416.0,4.96,1.82,0.83,2.58
684,2018-02-13,300033,46.79,46.11,47.3,46.0,53791,250911957.0,2.8,-0.58,-0.27,2.04
685,2018-02-14,300033,45.81,46.14,46.43,45.7,36514,168332018.0,1.58,0.07,0.03,1.39
686,2018-02-22,300033,46.95,47.85,48.4,46.26,59000,280575808.0,4.64,3.71,1.71,2.24
687,2018-02-23,300033,47.8,47.6,48.27,47.08,41955,199784746.0,2.49,-0.52,-0.25,1.59
688,2018-02-26,300033,48.21,49.9,50.18,48.0,76191,374762080.0,4.58,4.83,2.3,2.89
689,2018-02-27,300033,50.0,49.4,50.4,48.82,68150,338500208.0,3.17,-1.0,-0.5,2.59
690,2018-02-28,300033,47.65,48.51,49.67,47.1,64623,314335824.0,5.2,-1.8,-0.89,2.45
691,2018-03-01,300033,48.48,50.8,50.94,48.1,88734,443220288.0,5.85,4.72,2.29,3.37
692,2018-03-02,300033,50.3,49.97,51.5,49.8,69617,350372480.0,3.35,-1.63,-0.83,2.64
693,2018-03-05,300033,50.2,51.36,51.4,49.82,65134,330539136.0,3.16,2.78,1.39,2.47
694,2018-03-06,300033,51.4,51.46,52.3,51.01,70264,362401072.0,2.51,0.19,0.1,2.67
695,2018-03-07,300033,51.2,50.64,51.5,50.64,39618,201893061.0,1.67,-1.59,-0.82,1.5
696,2018-03-08,300033,50.24,50.3,51.06,50.05,32136,162026359.0,1.99,-0.67,-0.34,1.22
697,2018-03-09,300033,50.13,53.09,53.16,50.13,109437,570669472.0,6.02,5.55,2.79,4.15
698,2018-03-12,300033,53.56,53.27,54.59,52.56,97078,521088288.0,3.82,0.34,0.18,3.68
699,2018-03-13,300033,53.08,52.87,54.3,52.3,67695,359599792.0,3.75,-0.75,-0.4,2.57
700,2018-03-14,300033,52.18,52.4,53.29,52.1,52580,276269616.0,2.25,-0.89,-0.47,1.99
701,2018-03-15,300033,52.2,52.57,52.61,50.66,64547,334327408.0,3.72,0.32,0.17,2.45
702,2018-03-16,300033,52.45,51.36,53.83,51.31,67461,355868928.0,4.79,-2.3,-1.21,2.56
703,2018-03-19,300033,51.21,51.55,52.79,50.7,53307,276730704.0,4.07,0.37,0.19,2.02
704,2018-03-20,300033,50.79,51.51,51.85,50.55,36785,188031972.0,2.52,-0.08,-0.04,1.4
705,2018-03-21,300033,51.55,50.81,52.66,50.65,53215,276463920.0,3.9,-1.36,-0.7,2.02
706,2018-03-22,300033,50.9,50.19,51.46,50.15,43123,218489301.0,2.58,-1.22,-0.62,1.64
707,2018-03-23,300033,48.2,46.9,48.93,46.1,75261,358113824.0,5.64,-6.56,-3.29,2.85
708,2018-03-26,300033,46.0,48.61,48.69,45.8,50977,241620977.0,6.16,3.65,1.71,1.93
709,2018-03-27,300033,49.58,50.58,51.32,49.1,75618,380956896.0,4.57,4.05,1.97,2.87
710,2018-03-28,300033,49.9,50.06,50.75,49.58,54582,273877712.0,2.31,-1.03,-0.52,2.07
711,2018-03-29,300033,50.45,51.18,51.69,50.32,67316,344815520.0,2.74,2.24,1.12,2.55
712,2018-03-30,300033,50.8,51.9,52.2,50.28,81319,417810800.0,3.75,1.41,0.72,3.08
713,2018-04-02,300033,52.18,53.15,53.49,51.9,115846,611994608.0,3.06,2.41,1.25,4.39
714,2018-04-03,300033,52.1,51.61,52.4,50.88,66624,342168032.0,2.86,-2.9,-1.54,2.53
715,2018-04-04,300033,51.97,50.69,52.18,50.33,51944,264934369.0,3.58,-1.78,-0.92,1.97
716,2018-04-09,300033,50.2,50.5,51.33,49.34,46983,237066432.0,3.93,-0.37,-0.19,1.78
717,2018-04-10,300033,50.75,50.18,51.1,49.52,44630,223491494.0,3.13,-0.63,-0.32,1.69
718,2018-04-11,300033,50.5,50.14,50.98,49.9,38235,192829013.0,2.15,-0.08,-0.04,1.45
719,2018-04-12,300033,49.77,49.63,50.39,49.5,30706,153139501.0,1.78,-1.02,-0.51,1.16
720,2018-04-13,300033,50.17,49.62,50.63,49.58,40715,204084678.0,2.12,-0.02,-0.01,1.54
721,2018-04-16,300033,49.1,50.16,50.73,49.1,46701,233468903.0,3.28,1.09,0.54,1.77
722,2018-04-17,300033,50.13,47.5,50.5,47.11,73199,355548912.0,6.76,-5.3,-2.66,2.78
723,2018-04-18,300033,47.99,49.25,49.67,47.1,50890,246300782.0,5.41,3.68,1.75,1.93
724,2018-04-19,300033,49.15,48.68,49.5,48.65,32669,160000358.0,1.73,-1.16,-0.57,1.24
725,2018-04-20,300033,48.25,47.78,48.9,47.62,27271,131478254.0,2.63,-1.85,-0.9,1.03
726,2018-04-23,300033,47.79,47.89,48.5,47.11,24934,118911696.0,2.91,0.23,0.11,0.95
727,2018-04-24,300033,48.12,49.39,49.56,47.68,44381,216954976.0,3.93,3.13,1.5,1.68
728,2018-04-25,300033,48.8,50.02,50.4,48.67,58326,291017760.0,3.5,1.28,0.63,2.21
729,2018-04-26,300033,49.6,48.62,50.18,48.51,36708,180113841.0,3.34,-2.8,-1.4,1.39
730,2018-04-27,300033,49.0,48.73,49.33,48.05,33770,164777962.0,2.63,0.23,0.11,1.28
731,2018-05-02,300033,48.98,48.28,49.29,47.88,31403,152393006.0,2.89,-0.92,-0.45,1.19
732,2018-05-03,300033,47.8,49.26,49.64,47.2,45899,222089094.0,5.05,2.03,0.98,1.74
733,2018-05-04,300033,48.95,48.05,48.95,47.83,41714,201898919.0,2.27,-2.46,-1.21,1.58
734,2018-05-07,300033,47.85,48.49,48.73,47.85,40292,195251316.0,1.83,0.92,0.44,1.53
735,2018-05-08,300033,48.52,49.03,49.51,48.18,43420,212094285.0,2.74,1.11,0.54,1.65
736,2018-05-09,300033,49.0,49.11,49.21,48.7,23486,114825569.0,1.04,0.16,0.08,0.89
737,2018-05-10,300033,49.21,49.53,50.2,49.1,54353,269533088.0,2.24,0.86,0.42,2.06
738,2018-05-11,300033,49.7,48.38,49.85,48.18,38114,185695659.0,3.37,-2.32,-1.15,1.45
739,2018-05-14,300033,48.55,48.2,48.74,48.1,26710,129174911.0,1.32,-0.37,-0.18,1.01
740,2018-05-15,300033,48.25,48.63,48.69,47.8,30300,146080449.0,1.85,0.89,0.43,1.15
741,2018-05-16,300033,48.46,47.9,48.62,47.85,26306,126459597.0,1.58,-1.5,-0.73,1.0
742,2018-05-17,300033,47.99,47.76,48.4,47.7,22188,106264226.0,1.46,-0.29,-0.14,0.84
743,2018-05-18,300033,47.51,48.2,48.35,47.51,21287,102149119.0,1.76,0.92,0.44,0.81
744,2018-05-21,300033,48.6,48.65,49.0,48.26,34732,169014989.0,1.54,0.93,0.45,1.32
745,2018-05-22,300033,48.6,48.32,48.78,48.15,21116,102041374.0,1.29,-0.68,-0.33,0.8
746,2018-05-23,300033,48.33,47.63,48.38,47.6,29434,140894492.0,1.61,-1.43,-0.69,1.12
747,2018-05-24,300033,47.7,47.59,47.99,47.52,17089,81514507.0,0.99,-0.08,-0.04,0.65
748,2018-05-25,300033,47.59,47.19,47.82,47.05,23168,109832010.0,1.62,-0.84,-0.4,0.88
749,2018-05-28,300033,47.45,46.82,47.45,46.65,19482,91487730.0,1.7,-0.78,-0.37,0.74
750,2018-05-29,300033,46.85,46.74,47.31,46.5,15982,74960443.0,1.73,-0.17,-0.08,0.61
751,2018-05-30,300033,46.0,45.7,46.41,45.23,29469,135229136.0,2.52,-2.23,-1.04,1.12
752,2018-05-31,300033,45.81,45.87,46.33,45.61,21887,100577197.0,1.58,0.37,0.17,0.83
753,2018-06-01,300033,45.87,45.96,46.09,45.51,19306,88463329.0,1.26,0.2,0.09,0.73
754,2018-06-04,300033,46.04,45.67,46.18,45.6,18182,83400699.0,1.26,-0.63,-0.29,0.69
755,2018-06-05,300033,45.77,46.18,46.28,45.77,20733,95464416.0,1.12,1.12,0.51,0.79
756,2018-06-06,300033,46.18,45.9,46.18,45.82,15211,69910153.0,0.78,-0.61,-0.28,0.58
757,2018-06-07,300033,46.26,45.66,46.26,45.6,16783,77093727.0,1.44,-0.52,-0.24,0.64
758,2018-06-08,300033,45.5,44.42,45.5,44.18,33077,147017600.0,2.89,-2.72,-1.24,1.25
759,2018-06-11,300033,44.41,43.99,44.41,43.51,18835,82928413.0,2.03,-0.97,-0.43,0.71
760,2018-06-12,300033,43.88,44.61,44.78,43.88,19979,88872866.0,2.05,1.41,0.62,0.76
761,2018-06-13,300033,44.61,43.81,44.79,43.77,16942,74705506.0,2.29,-1.79,-0.8,0.64
762,2018-06-14,300033,43.6,43.87,44.27,43.6,15794,69348156.0,1.53,0.14,0.06,0.6
763,2018-06-15,300033,43.89,42.92,44.0,42.88,26211,113847305.0,2.55,-2.17,-0.95,0.99
764,2018-06-19,300033,42.8,38.63,42.81,38.63,53922,216098607.0,9.74,-10.0,-4.29,2.05
765,2018-06-20,300033,38.6,38.66,39.29,38.18,45186,174908162.0,2.87,0.08,0.03,1.71
766,2018-06-21,300033,38.43,35.73,38.75,35.52,43013,159143369.0,8.35,-7.58,-2.93,1.63
767,2018-06-22,300033,35.5,36.48,36.8,35.41,32005,116232127.0,3.89,2.1,0.75,1.21
768,2018-06-25,300033,36.9,36.83,37.9,36.62,32056,119845116.0,3.51,0.96,0.35,1.22
769,2018-06-26,300033,35.59,38.32,38.36,35.59,37654,142311772.0,7.52,4.05,1.49,1.43
770,2018-06-27,300033,38.33,37.62,38.85,37.58,20471,77746391.0,3.31,-1.83,-0.7,0.78
771,2018-06-28,300033,38.0,37.46,38.18,37.31,23280,88109259.0,2.31,-0.43,-0.16,0.88
772,2018-06-29,300033,37.47,38.87,39.05,37.47,31922,122812731.0,4.22,3.76,1.41,1.21
773,2018-07-02,300033,38.88,37.99,38.9,37.6,27827,106372416.0,3.34,-2.26,-0.88,1.05
774,2018-07-03,300033,37.81,38.65,38.95,37.31,32701,125040713.0,4.32,1.74,0.66,1.24
775,2018-07-04,300033,38.55,37.66,38.6,37.33,19841,75203651.0,3.29,-2.56,-0.99,0.75
776,2018-07-05,300033,37.59,37.0,38.15,36.99,16956,63693286.0,3.08,-1.75,-0.66,0.64
777,2018-07-06,300033,36.88,37.41,38.2,36.66,28577,107127315.0,4.16,1.11,0.41,1.08
778,2018-07-09,300033,37.45,38.06,38.14,37.45,22749,86079146.0,1.84,1.74,0.65,0.86
779,2018-07-10,300033,38.06,37.66,38.06,37.3,20539,77400104.0,2.0,-1.05,-0.4,0.78
780,2018-07-11,300033,37.0,36.12,37.0,35.84,29496,107067676.0,3.08,-4.09,-1.54,1.12
781,2018-07-12,300033,36.12,37.4,37.95,36.11,31734,117919093.0,5.09,3.54,1.28,1.2
782,2018-07-13,300033,37.4,37.63,37.84,37.34,18813,70746277.0,1.34,0.61,0.23,0.71
783,2018-07-16,300033,37.45,37.43,37.78,37.2,15716,58784651.0,1.54,-0.53,-0.2,0.6
784,2018-07-17,300033,37.27,37.26,37.45,36.74,17032,63092550.0,1.9,-0.45,-0.17,0.64
785,2018-07-18,300033,37.26,36.7,37.77,36.66,20953,77732041.0,2.98,-1.5,-0.56,0.79
786,2018-07-19,300033,36.7,36.2,36.81,36.07,17789,64681750.0,2.02,-1.36,-0.5,0.67
787,2018-07-20,300033,36.22,37.0,37.41,36.13,22801,83873571.0,3.54,2.21,0.8,0.86
788,2018-07-23,300033,36.75,37.7,37.78,36.3,30034,111695791.0,4.0,1.89,0.7,1.14
789,2018-07-24,300033,37.71,41.06,41.47,37.45,107039,435662416.0,10.66,8.91,3.36,4.05
790,2018-07-25,300033,39.87,39.87,40.9,39.7,59529,239080213.0,2.92,-2.9,-1.19,2.25
791,2018-07-26,300033,40.0,39.36,40.23,39.12,31656,125014814.0,2.78,-1.28,-0.51,1.2
792,2018-07-27,300033,39.3,39.06,39.74,38.78,22977,89996316.0,2.44,-0.76,-0.3,0.87
793,2018-07-30,300033,39.09,38.32,39.36,38.02,24783,95847529.0,3.43,-1.89,-0.74,0.94
794,2018-07-31,300033,38.38,38.61,38.97,38.38,19734,76274459.0,1.54,0.76,0.29,0.75
795,2018-08-01,300033,38.67,38.52,39.87,38.33,28151,110201726.0,3.99,-0.23,-0.09,1.07
796,2018-08-02,300033,38.02,37.56,38.36,36.51,30457,114084321.0,4.8,-2.49,-0.96,1.15
797,2018-08-03,300033,37.78,37.32,38.1,37.2,18935,71157179.0,2.4,-0.64,-0.24,0.72
798,2018-08-06,300033,37.31,37.25,38.02,36.72,21692,81305759.0,3.48,-0.19,-0.07,0.82
799,2018-08-07,300033,37.3,38.84,39.6,37.17,37442,143540154.0,6.52,4.27,1.59,1.42
800,2018-08-08,300033,38.56,37.3,38.84,36.88,34899,131719386.0,5.05,-3.96,-1.54,1.32
801,2018-08-09,300033,37.4,38.18,38.77,37.25,35979,137588608.0,4.08,2.36,0.88,1.36
802,2018-08-10,300033,38.0,38.25,38.85,37.92,28486,109005279.0,2.44,0.18,0.07,1.08
803,2018-08-13,300033,37.8,38.6,38.9,37.18,31820,121002965.0,4.5,0.92,0.35,1.2
804,2018-08-14,300033,38.04,38.07,38.68,37.91,19566,74721471.0,1.99,-1.37,-0.53,0.74
805,2018-08-15,300033,37.9,37.2,38.27,37.0,26353,99048018.0,3.34,-2.29,-0.87,1.0
806,2018-08-16,300033,36.81,37.47,38.24,36.55,27197,101609712.0,4.54,0.73,0.27,1.03
807,2018-08-17,300033,37.72,36.72,37.97,36.55,22439,83444448.0,3.79,-2.0,-0.75,0.85
808,2018-08-20,300033,36.63,37.27,37.36,36.58,18224,67484290.0,2.12,1.5,0.55,0.69
809,2018-08-21,300033,37.3,37.52,37.75,37.01,23458,87908755.0,1.99,0.67,0.25,0.89
810,2018-08-22,300033,37.35,36.95,37.66,36.95,15859,58906443.0,1.89,-1.52,-0.57,0.6
811,2018-08-23,300033,37.09,37.69,38.4,36.98,35420,133932461.0,3.84,2.0,0.74,1.34
812,2018-08-24,300033,37.3,38.14,38.43,37.3,30626,116590434.0,3.0,1.19,0.45,1.16
813,2018-08-27,300033,38.1,38.72,39.1,38.01,39540,152878125.0,2.86,1.52,0.58,1.5
814,2018-08-28,300033,38.52,38.4,38.97,38.11,25630,98496984.0,2.22,-0.83,-0.32,0.97
815,2018-08-29,300033,38.3,38.29,38.5,38.02,15106,57744155.0,1.25,-0.29,-0.11,0.57
816,2018-08-30,300033,38.35,37.31,38.43,37.3,25933,97611081.0,2.95,-2.56,-0.98,0.98
817,2018-08-31,300033,37.25,37.23,37.6,37.02,16397,61179558.0,1.55,-0.21,-0.08,0.62
818,2018-09-03,300033,37.02,37.69,37.74,37.0,18645,69541210.0,1.99,1.24,0.46,0.71
819,2018-09-04,300033,37.6,37.91,38.21,37.36,24041,91034424.0,2.26,0.58,0.22,0.91
820,2018-09-05,300033,37.65,37.11,37.91,37.08,19439,72603209.0,2.19,-2.11,-0.8,0.74
821,2018-09-06,300033,36.88,37.12,37.7,36.7,17719,66000348.0,2.69,0.03,0.01,0.67
822,2018-09-07,300033,37.32,37.11,37.8,36.88,20688,77105960.0,2.48,-0.03,-0.01,0.78
823,2018-09-10,300033,36.96,34.53,37.28,33.5,49784,175047502.0,10.19,-6.95,-2.58,1.88
824,2018-09-11,300033,33.85,34.07,34.5,33.55,27578,93556371.0,2.75,-1.33,-0.46,1.04
825,2018-09-12,300033,34.4,34.36,34.66,33.94,13784,47296681.0,2.11,0.85,0.29,0.52
826,2018-09-13,300033,34.74,34.65,34.94,34.37,13908,48100804.0,1.66,0.84,0.29,0.53
827,2018-09-14,300033,34.8,34.34,34.85,34.2,16659,57434642.0,1.88,-0.89,-0.31,0.63
828,2018-09-17,300033,34.29,33.91,34.29,33.62,12293,41620615.0,1.95,-1.25,-0.43,0.47
829,2018-09-18,300033,34.19,34.37,34.47,33.7,15226,51945735.0,2.27,1.36,0.46,0.58
830,2018-09-19,300033,34.2,34.87,35.16,34.15,23287,80756574.0,2.94,1.45,0.5,0.88
831,2018-09-20,300033,34.77,34.48,34.83,34.41,14171,48989246.0,1.2,-1.12,-0.39,0.54
832,2018-09-21,300033,34.64,35.09,35.68,34.31,24403,85423812.0,3.97,1.77,0.61,0.92
833,2018-09-25,300033,34.7,34.73,34.86,34.52,15758,54695738.0,0.97,-1.03,-0.36,0.6
834,2018-09-26,300033,34.7,34.88,35.3,34.55,21204,74159631.0,2.16,0.43,0.15,0.8
835,2018-09-27,300033,34.79,34.34,34.88,34.3,17324,59756978.0,1.66,-1.55,-0.54,0.66
836,2018-09-28,300033,34.34,34.53,34.78,34.34,14469,50049322.0,1.28,0.55,0.19,0.55
837,2018-10-08,300033,33.99,33.5,34.3,33.43,20023,67634957.0,2.52,-2.98,-1.03,0.76
838,2018-10-09,300033,33.68,33.61,33.89,33.45,9020,30329470.0,1.31,0.33,0.11,0.34
839,2018-10-10,300033,33.88,33.8,34.2,33.52,10806,36525422.0,2.02,0.57,0.19,0.41
840,2018-10-11,300033,32.0,30.56,32.69,30.42,33768,105894717.0,6.72,-9.59,-3.24,1.28
841,2018-10-12,300033,29.9,29.88,30.5,28.48,33861,99924778.0,6.61,-2.23,-0.68,1.28
842,2018-10-15,300033,29.9,29.04,30.3,28.61,19530,57846889.0,5.66,-2.81,-0.84,0.74
843,2018-10-16,300033,29.33,28.8,29.77,28.53,16913,49288842.0,4.27,-0.83,-0.24,0.64
844,2018-10-17,300033,29.02,30.89,31.0,29.02,40264,120673072.0,6.88,7.26,2.09,1.52
845,2018-10-18,300033,30.6,30.68,31.12,30.08,32353,99472515.0,3.37,-0.68,-0.21,1.23
846,2018-10-19,300033,30.1,33.09,33.75,30.03,85868,283882832.0,12.13,7.86,2.41,3.25
847,2018-10-22,300033,33.75,36.4,36.4,33.09,113447,401119568.0,10.0,10.0,3.31,4.3
848,2018-10-23,300033,36.7,35.37,36.75,34.66,89393,317182880.0,5.74,-2.83,-1.03,3.38
849,2018-10-24,300033,35.0,35.55,36.31,34.76,56691,203157489.0,4.38,0.51,0.18,2.15
850,2018-10-25,300033,33.82,37.21,37.99,33.57,72647,260650298.0,12.43,4.67,1.66,2.75
851,2018-10-26,300033,37.11,36.3,37.66,36.09,52601,194800427.0,4.22,-2.45,-0.91,1.99
852,2018-10-29,300033,36.35,37.88,39.32,36.35,72552,277066304.0,8.18,4.35,1.58,2.75
853,2018-10-30,300033,38.0,40.06,41.67,37.05,136181,545417504.0,12.2,5.76,2.18,5.16
854,2018-10-31,300033,39.51,39.05,39.87,38.16,80842,314714320.0,4.27,-2.52,-1.01,3.06
855,2018-11-01,300033,39.15,38.86,42.18,38.36,106292,424743456.0,9.78,-0.49,-0.19,4.02
856,2018-11-02,300033,39.99,39.36,40.6,39.0,79437,313713408.0,4.12,1.29,0.5,3.01
857,2018-11-05,300033,39.35,39.26,39.8,38.43,52059,203933780.0,3.48,-0.25,-0.1,1.97
858,2018-11-06,300033,39.11,39.93,40.2,38.21,62402,244010812.0,5.07,1.71,0.67,2.36
859,2018-11-07,300033,40.05,39.28,40.05,39.13,45598,181095084.0,2.3,-1.63,-0.65,1.73
860,2018-11-08,300033,39.99,38.8,40.99,38.5,60359,241087944.0,6.34,-1.22,-0.48,2.29
861,2018-11-09,300033,38.7,38.42,39.2,38.31,38277,148291419.0,2.29,-0.98,-0.38,1.45
862,2018-11-12,300033,38.41,39.95,40.17,38.13,62195,245892342.0,5.31,3.98,1.53,2.35
863,2018-11-13,300033,39.3,40.5,41.5,39.3,72152,291648592.0,5.51,1.38,0.55,2.73
864,2018-11-14,300033,40.31,40.6,41.66,40.2,51664,210840269.0,3.6,0.25,0.1,1.96
865,2018-11-15,300033,40.0,43.78,44.3,39.66,108977,463576992.0,11.43,7.83,3.18,4.13
